CH1V,CH2V
0.394287,1.000000
0.165283,1.000000
0.940918,0.864624
1.000000,0.327026
1.000000,-0.355591
0.976807,-0.935303
0.041626,-1.000000
0.042969,-1.000000
-0.878052,-0.952271
-1.000000,-0.453979
-1.000000,0.211060
-0.836426,0.824219
0.420776,1.000000
0.138428,1.000000
0.936768,1.000000
1.000000,0.628418
1.000000,-0.007324
1.000000,-0.693481
0.322144,-0.986206
0.049072,-1.000000
-0.723267,-1.000000
-0.993164,-0.732422
-1.000000,-0.135864
-1.000000,0.530884
-0.158081,0.987061
0.393311,1.000000
0.163086,1.000000
0.940552,0.867432
1.000000,0.327026
1.000000,-0.354614
0.976685,-0.935181
0.041992,-1.000000
0.043823,-1.000000
-0.877930,-0.954346
-1.000000,-0.454224
-1.000000,0.211792
-0.837158,0.826294
0.419312,1.000000
0.143311,1.000000
0.937500,1.000000
1.000000,0.628174
1.000000,-0.008789
1.000000,-0.698364
0.319824,-0.986816
0.048218,-1.000000
-0.722290,-1.000000
-0.993042,-0.731323
-1.000000,-0.134888
-1.000000,0.531494
-0.156250,0.987183
0.394653,1.000000
0.161621,1.000000
0.940186,0.867065
1.000000,0.326050
1.000000,-0.354858
0.978149,-0.935181
0.041748,-1.000000
0.042236,-1.000000
-0.878174,-0.954712
-1.000000,-0.455322
-1.000000,0.208984
-0.834839,0.826172
0.420410,1.000000
0.141846,1.000000
0.937256,1.000000
1.000000,0.627686
1.000000,-0.007324
1.000000,-0.694092
0.321411,-0.986206
0.048096,-1.000000
-0.724609,-1.000000
-0.993286,-0.731934
-1.000000,-0.133911
-1.000000,0.532593
-0.155518,0.987305
0.392944,1.000000
0.161255,1.000000
0.940186,0.868042
1.000000,0.328979
1.000000,-0.354004
0.978760,-0.935059
0.042358,-1.000000
0.043335,-1.000000
-0.878052,-0.951904
-1.000000,-0.453125
-1.000000,0.211792
-0.835449,0.825684
0.421143,1.000000
0.143433,1.000000
0.937622,1.000000
1.000000,0.627075
1.000000,-0.009399
1.000000,-0.697021
0.323486,-0.986572
0.046631,-1.000000
-0.728027,-1.000000
-0.993896,-0.732300
-1.000000,-0.137573
-1.000000,0.531616
-0.153198,0.987183
0.395020,1.000000
0.161743,1.000000
0.940186,0.866943
1.000000,0.326172
1.000000,-0.355469
0.978882,-0.935181
0.041382,-1.000000
0.038696,-1.000000
-0.878662,-0.954956
-1.000000,-0.455322
-1.000000,0.213379
-0.831665,0.830322
0.421875,1.000000
0.138794,1.000000
0.936890,1.000000
1.000000,0.629761
1.000000,-0.006226
1.000000,-0.695190
0.322754,-0.986328
0.046631,0.323975
-0.729004,-0.359741
-0.993896,-0.935913
-1.000000,-1.000000
-1.000000,-1.000000
-0.152588,-0.948242
0.393433,-0.447266
0.161255,0.215332
0.940186,0.830444
1.000000,1.000000
1.000000,1.000000
0.979126,1.000000
0.042969,0.621826
0.041504,-0.013550
-0.878174,-0.699951
-1.000000,-0.986938
-1.000000,-1.000000
-0.834106,-1.000000
0.421509,-0.729126
0.144653,-0.130371
0.937744,0.537476
1.000000,0.988037
1.000000,1.000000
1.000000,1.000000
0.323608,0.863525
0.048462,0.322021
-0.728271,-0.361816
-0.993896,-0.936157
-1.000000,-1.000000
-1.000000,-1.000000
-0.150391,-0.950195
0.397461,-0.451294
0.167480,0.216064
0.941284,0.832520
1.000000,1.000000
1.000000,1.000000
0.977295,1.000000
0.043213,0.622559
0.044922,-0.011841
-0.877808,-0.700073
-1.000000,-0.987061
-1.000000,-1.000000
-0.832397,-1.000000
0.423340,-0.724487
0.142334,-0.127197
0.937378,0.537231
1.000000,0.988037
1.000000,1.000000
1.000000,1.000000
0.321533,0.864624
0.049194,0.323364
1.000000,-0.362061
0.981812,-0.936279
0.042847,-1.000000
0.042236,-1.000000
-0.878174,-0.951050
-1.000000,-0.451660
-1.000000,0.215332
-0.841675,0.831299
0.416016,1.000000
0.140991,1.000000
0.937012,1.000000
1.000000,0.623779
1.000000,-0.011475
1.000000,-0.699951
0.324463,-0.986938
0.043823,-1.000000
-0.723022,-1.000000
-0.993164,-0.727539
-1.000000,-0.129761
-1.000000,0.535889
-0.159180,0.987549
0.393433,1.000000
0.154419,1.000000
0.939209,0.864990
1.000000,0.321899
1.000000,-0.360840
0.984863,-0.936035
0.041626,-1.000000
0.039795,-1.000000
-0.878662,-0.953003
-1.000000,-0.450928
-1.000000,0.217041
-0.837402,0.834717
0.417114,1.000000
0.136719,1.000000
0.936401,1.000000
1.000000,0.624146
1.000000,-0.010498
1.000000,-0.699219
0.323364,-0.986938
0.042236,-1.000000
-0.728638,-1.000000
-0.993896,-0.726196
-1.000000,-0.128174
-1.000000,0.532227
-0.157715,0.987183
0.390381,1.000000
0.149414,1.000000
0.938354,0.867676
1.000000,0.319336
1.000000,-0.364380
0.988892,-0.936768
0.043091,-1.000000
0.035645,-1.000000
-0.879272,-0.953735
-1.000000,-0.455322
-1.000000,0.211670
-0.835449,0.832275
0.417725,1.000000
0.138184,1.000000
0.936646,1.000000
1.000000,0.622559
1.000000,-0.010254
1.000000,-0.694946
0.324585,-0.986328
0.042725,-1.000000
-0.724121,-1.000000
-0.993164,-0.725952
-1.000000,-0.126831
-1.000000,0.536743
-0.158447,0.987915
0.393433,1.000000
0.157959,1.000000
0.939697,0.866455
1.000000,0.322021
1.000000,-0.361084
0.979248,-0.936035
0.040771,-1.000000
0.044434,-1.000000
-0.877930,-0.952026
-1.000000,-0.451660
-1.000000,0.215576
-0.839233,0.829224
0.416748,1.000000
0.137695,1.000000
0.936646,1.000000
1.000000,0.623901
1.000000,-0.012207
1.000000,-0.699829
0.323364,-0.986938
0.044556,-1.000000
-0.722656,-1.000000
-0.993042,-0.727539
-1.000000,-0.130371
-1.000000,0.535767
-0.160278,0.987549
0.391235,1.000000
0.160400,1.000000
0.939941,0.866943
1.000000,0.322998
1.000000,-0.359619
0.976807,-0.935913
0.040039,-1.000000
0.041138,-1.000000
-0.878418,-0.955078
-1.000000,-0.453369
-1.000000,0.212524
-0.837769,0.829224
0.416016,1.000000
0.134399,1.000000
0.936035,1.000000
1.000000,0.625122
1.000000,-0.009155
1.000000,-0.695312
0.322876,-0.986328
0.044556,-1.000000
-0.726318,-1.000000
-0.993530,-0.728516
-1.000000,-0.131104
-1.000000,0.535400
-0.158447,0.987549
0.390991,1.000000
0.159546,1.000000
0.939941,0.867065
1.000000,0.325317
1.000000,-0.357788
0.977051,-0.935669
0.039551,-1.000000
0.040771,-1.000000
-0.878540,-0.953003
-1.000000,-0.453491
-1.000000,0.212524
-0.838745,0.829712
0.416626,1.000000
0.138916,1.000000
0.936768,1.000000
1.000000,0.625977
1.000000,-0.008179
1.000000,-0.695923
0.321533,-0.986450
0.044678,-1.000000
-0.723511,-1.000000
-0.993164,-0.729736
-1.000000,-0.134033
-1.000000,0.533447
-0.159302,0.987305
0.390991,1.000000
0.155518,1.000000
0.939209,0.867920
1.000000,0.324585
1.000000,-0.354980
0.980225,-0.935181
0.040405,-1.000000
0.042236,-1.000000
-0.878296,-0.954590
-1.000000,-0.455200
-1.000000,0.210815
-0.839478,0.827637
0.416260,1.000000
0.138550,1.000000
0.936768,1.000000
1.000000,0.628662
1.000000,-0.005615
1.000000,-0.693970
0.324097,-0.986206
0.045166,-1.000000
-0.720581,-1.000000
-0.992676,-0.728760
-1.000000,-0.133423
-1.000000,0.529663
-0.161377,0.986694
0.392822,1.000000
0.160156,1.000000
0.939941,0.869263
1.000000,0.326172
1.000000,-0.359741
0.974976,-0.935913
0.039795,-1.000000
0.038696,-1.000000
-0.878784,-0.955444
-1.000000,-0.458496
-1.000000,0.208740
-0.838135,0.829224
0.416382,1.000000
0.135864,1.000000
0.936157,1.000000
1.000000,0.625488
1.000000,-0.007446
1.000000,-0.692871
0.322754,-0.986084
0.044922,-1.000000
-0.727783,-1.000000
-0.993774,-0.729492
-1.000000,-0.130371
-1.000000,0.533691
-0.157227,0.987305
0.392212,1.000000
0.159546,1.000000
0.939941,0.869263
1.000000,0.326172
1.000000,-0.358398
0.978882,-0.935669
0.040405,-1.000000
0.040039,-1.000000
-0.878662,-0.950806
-1.000000,-0.454590
-1.000000,0.208740
-0.838135,0.825439
0.416992,1.000000
0.138428,1.000000
0.936768,1.000000
1.000000,0.626099
1.000000,-0.008179
1.000000,-0.691650
0.321411,-0.985840
0.045532,-1.000000
-0.723511,-1.000000
-0.993164,-0.730469
-1.000000,-0.131470
-1.000000,0.534424
-0.160889,0.987427
0.391968,1.000000
0.161743,1.000000
0.940186,0.868164
1.000000,0.327026
1.000000,-0.357666
0.975342,-0.935547
0.039307,-1.000000
0.041138,-1.000000
-0.878418,-0.953369
-1.000000,-0.455811
-1.000000,0.207886
-0.839111,0.828613
0.416748,1.000000
0.139038,1.000000
0.936890,1.000000
1.000000,0.626099
1.000000,-0.007080
1.000000,-0.693970
0.321411,-0.986206
0.047241,-1.000000
-0.722046,-1.000000
-0.992798,-0.730347
-1.000000,-0.135864
-1.000000,0.531860
-0.160034,0.987061
0.392334,1.000000
0.162476,1.000000
0.940308,0.867676
1.000000,0.326782
1.000000,-0.354126
0.974365,-0.935181
0.038330,-1.000000
0.037720,-1.000000
-0.878906,-0.954834
-1.000000,-0.454468
-1.000000,0.208252
-0.835693,0.824219
0.417969,1.000000
0.135864,1.000000
0.936157,1.000000
1.000000,0.626343
1.000000,-0.006958
1.000000,-0.692261
0.321045,-0.985962
0.044434,-1.000000
-0.728149,-1.000000
-0.993896,-0.731079
-1.000000,-0.134155
-1.000000,0.532593
-0.158569,0.987183
0.388550,1.000000
0.159546,1.000000
0.939941,0.867798
1.000000,0.328247
1.000000,-0.356812
0.979492,-0.935425
0.040405,-1.000000
0.039062,-1.000000
-0.878784,-0.953735
-1.000000,-0.454224
-1.000000,0.208130
-0.835815,0.824585
0.418457,1.000000
0.141235,1.000000
0.937134,1.000000
1.000000,0.625610
1.000000,-0.007690
1.000000,-0.694580
0.320923,-0.986206
0.046631,-1.000000
-0.723145,-1.000000
-0.993164,-0.731323
-1.000000,-0.134888
-1.000000,0.529297
-0.159302,0.986694
0.392700,1.000000
0.162598,1.000000
0.940308,0.869507
1.000000,0.326782
1.000000,-0.357056
0.974365,-0.935547
0.038696,-1.000000
0.043213,-1.000000
-0.878174,-0.953369
-1.000000,-0.456665
-1.000000,0.207153
-0.840820,0.824951
0.416748,1.000000
0.139771,1.000000
0.936890,1.000000
1.000000,0.627197
1.000000,-0.005981
1.000000,-0.692993
0.321655,-0.986084
0.045044,-1.000000
-0.722778,-1.000000
-0.993164,-0.732910
-1.000000,-0.136353
-1.000000,0.529175
-0.159302,0.986572
0.392944,1.000000
0.159546,1.000000
0.939819,0.871216
1.000000,0.328857
1.000000,-0.353760
0.977051,-0.935059
0.040405,-1.000000
0.037231,-1.000000
-0.878906,-0.954468
-1.000000,-0.455811
-1.000000,0.207642
-0.834229,0.827393
0.420654,1.000000
0.139526,1.000000
0.936890,1.000000
1.000000,0.624756
1.000000,-0.005005
1.000000,-0.692627
0.321289,-0.985962
0.044800,-1.000000
-0.728882,-1.000000
-0.993896,-0.731689
-1.000000,-0.134277
-1.000000,0.533325
-0.155640,0.987305
0.392212,1.000000
0.162964,1.000000
0.940308,0.869385
1.000000,0.329468
1.000000,-0.354248
0.975708,-0.935181
0.040161,-1.000000
0.041992,-1.000000
-0.878296,-0.953491
-1.000000,-0.454102
-1.000000,0.208252
-0.837158,0.825562
0.417725,1.000000
0.141602,1.000000
0.937134,1.000000
1.000000,0.625977
1.000000,-0.005005
1.000000,-0.691528
0.317993,-0.985840
0.046143,-1.000000
-0.727051,-1.000000
-0.993774,-0.732910
-1.000000,-0.136597
-1.000000,0.528564
-0.156128,0.986572
0.390137,1.000000
0.161743,1.000000
0.940063,0.870728
1.000000,0.327515
1.000000,-0.355347
0.976318,-0.935181
0.038696,-1.000000
0.042236,-1.000000
-0.878174,-0.956421
-1.000000,-0.456787
-1.000000,0.209717
-0.837524,0.829468
0.416748,1.000000
0.136230,1.000000
0.936401,1.000000
1.000000,0.629028
1.000000,-0.004272
1.000000,-0.692017
0.317993,-0.985962
0.044922,-1.000000
-0.728149,-1.000000
-0.993896,-0.729980
-1.000000,-0.132080
-1.000000,0.529785
-0.156982,0.986694
0.389893,1.000000
0.165161,1.000000
0.940552,0.870361
1.000000,0.327393
1.000000,-0.356079
0.972168,-0.935303
0.036499,-1.000000
0.042847,-1.000000
-0.878174,-0.955933
-1.000000,-0.456055
-1.000000,0.208252
-0.837036,0.829224
0.417358,1.000000
0.136230,1.000000
0.936401,1.000000
1.000000,0.627686
1.000000,-0.003662
1.000000,-0.691284
0.317383,-0.985718
0.044922,-1.000000
-0.734375,-1.000000
-0.994629,-0.729614
-1.000000,-0.133667
-1.000000,0.532104
-0.153442,0.987061
0.388916,1.000000
0.157837,1.000000
0.939575,0.870117
1.000000,0.330444
1.000000,-0.354126
0.977295,-0.935181
0.038940,-1.000000
0.037231,-1.000000
-0.878906,-0.955566
-1.000000,-0.456421
-1.000000,0.205933
-0.833130,0.826416
0.418823,1.000000
0.135132,1.000000
0.936157,1.000000
1.000000,0.625000
1.000000,-0.007446
1.000000,-0.693481
0.319214,-0.986206
0.043701,-1.000000
-0.734497,-0.358032
-0.994629,-0.935791
-1.000000,-1.000000
-1.000000,-1.000000
-0.150879,-0.958374
0.390991,-0.459229
0.160034,0.208862
0.939941,0.829102
1.000000,1.000000
1.000000,1.000000
0.976929,1.000000
0.039551,0.625732
0.041382,-0.006836
-0.878418,-0.692871
-1.000000,-0.986084
-1.000000,-1.000000
-0.834595,-1.000000
0.420410,-0.730469
0.138794,-0.133667
0.936768,0.532104
1.000000,0.987061
1.000000,1.000000
1.000000,1.000000
0.319336,0.869751
0.046753,0.326782
-0.728638,-0.357666
-0.993896,-0.935669
-1.000000,-1.000000
-1.000000,-1.000000
-0.155518,-0.954224
0.389404,-0.455688
0.163574,0.211182
0.940430,0.827759
1.000000,1.000000
1.000000,1.000000
0.974365,1.000000
0.037720,0.628052
0.038940,-0.008179
-0.878784,-0.698608
-1.000000,-0.986938
-1.000000,-1.000000
-0.833496,-1.000000
0.419556,-0.729370
0.139526,-0.134033
0.936890,0.534180
1.000000,0.987305
1.000000,1.000000
1.000000,1.000000
0.317993,0.866455
0.046143,0.325195
1.000000,-0.354614
0.983032,-0.935181
0.044678,-1.000000
0.047241,-1.000000
-0.877319,-0.956665
-1.000000,-0.454590
-1.000000,0.213013
-0.841797,0.826294
0.417358,1.000000
0.145752,1.000000
0.937866,1.000000
1.000000,0.630493
1.000000,-0.003906
1.000000,-0.696411
0.323608,-0.986572
0.049683,-1.000000
-0.716675,-1.000000
-0.992065,-0.726318
-1.000000,-0.134888
-1.000000,0.527100
-0.162109,0.986450
0.395386,1.000000
0.159424,1.000000
0.939941,0.870239
1.000000,0.324585
1.000000,-0.360596
0.979126,-0.936157
0.042358,-1.000000
0.046387,-1.000000
-0.877563,-0.958618
-1.000000,-0.461792
-1.000000,0.213379
-0.841797,0.831909
0.417603,1.000000
0.146240,1.000000
0.937866,1.000000
1.000000,0.628784
1.000000,-0.006470
1.000000,-0.693848
0.323730,-0.986206
0.049683,-1.000000
-0.717651,-1.000000
-0.992188,-0.728027
-1.000000,-0.130859
-1.000000,0.533203
-0.161499,0.987305
0.397461,1.000000
0.160522,1.000000
0.940063,0.868408
1.000000,0.327148
1.000000,-0.355591
0.978760,-0.935425
0.041504,-1.000000
0.046631,-1.000000
-0.877563,-0.954834
-1.000000,-0.455322
-1.000000,0.211914
-0.840698,0.828003
0.419067,1.000000
0.148315,1.000000
0.938232,1.000000
1.000000,0.627808
1.000000,-0.007935
1.000000,-0.696167
0.324463,-0.986450
0.052124,-1.000000
-0.712280,-1.000000
-0.991455,-0.726562
-1.000000,-0.132446
-1.000000,0.530884
-0.160034,0.986938
0.397827,1.000000
0.160278,1.000000
0.940063,0.869385
1.000000,0.324341
1.000000,-0.358276
0.980957,-0.935791
0.044067,-1.000000
0.046387,-1.000000
-0.877563,-0.955444
-1.000000,0.864624
-1.000000,0.321899
-0.840576,-0.356445
0.417969,-0.935547
0.144897,-1.000000
0.937744,-1.000000
1.000000,-0.953857
1.000000,-0.449707
1.000000,0.215820
0.324585,0.831177
0.049927,1.000000
-0.718140,1.000000
-0.992310,1.000000
-1.000000,0.624512
-1.000000,-0.011719
-0.159668,-0.696899
0.397705,-0.986572
0.164307,-1.000000
0.940552,-1.000000
1.000000,-0.730713
1.000000,-0.129395
0.976685,0.536377
0.040649,0.987793
0.043701,1.000000
-0.877930,1.000000
-1.000000,0.864868
-1.000000,0.324951
-0.838135,-0.356689
0.419312,-0.935425
0.144287,-1.000000
0.937744,-1.000000
1.000000,-0.951904
1.000000,-0.450562
1.000000,0.214600
0.324829,0.828857
0.049805,1.000000
-0.722046,1.000000
-0.992798,1.000000
-1.000000,0.625610
-1.000000,-0.009888
-0.156494,-0.698853
0.397095,-0.986938
0.163696,-1.000000
0.940552,-1.000000
1.000000,-0.727539
1.000000,-0.132080
0.981689,0.535645
0.043823,0.987549
0.044678,1.000000
-0.877808,1.000000
-1.000000,0.865234
-1.000000,0.322388
-0.836792,-0.357666
0.420044,-0.935547
0.144897,-1.000000
0.937744,-1.000000
1.000000,-0.954224
1.000000,-0.451660
1.000000,0.213867
0.327759,0.828857
0.050415,1.000000
-0.718018,1.000000
-0.992310,1.000000
-1.000000,0.625610
-1.000000,-0.011475
-0.158203,-0.697876
0.398071,-0.986816
0.162476,-1.000000
0.940430,-1.000000
1.000000,-0.732056
1.000000,-0.132690
0.980347,0.533691
0.043213,0.987305
0.042969,1.000000
-0.878174,1.000000
-1.000000,0.865845
-1.000000,0.323975
-0.837280,-0.356201
0.421143,-0.935303
0.147217,-1.000000
0.938110,-1.000000
1.000000,-0.954712
1.000000,-0.452637
1.000000,0.213135
0.325195,0.827881
0.047607,1.000000
-0.723022,1.000000
-0.993164,1.000000
-1.000000,0.626221
-1.000000,-0.008789
-0.157227,-0.696899
0.396973,-0.986572
0.160156,-1.000000
0.940063,-1.000000
1.000000,-0.730591
1.000000,-0.132690
0.980469,0.533813
0.042236,0.987305
0.042236,1.000000
-0.878174,1.000000
-1.000000,0.864624
-1.000000,0.323975
-0.836426,-0.353394
0.421631,-0.935059
0.142578,-1.000000
0.937378,-1.000000
1.000000,-0.956421
1.000000,-0.453613
1.000000,0.213867
0.326416,0.829956
0.049072,1.000000
-0.720459,1.000000
-0.992676,1.000000
-1.000000,0.628174
-1.000000,-0.006348
-0.156860,-0.695312
0.395874,-0.986328
0.162842,-1.000000
0.940430,-1.000000
1.000000,-0.731079
1.000000,-0.134888
0.979004,0.531738
0.042725,0.987061
0.044434,1.000000
-0.877808,1.000000
-1.000000,0.866333
-1.000000,0.324829
-0.837769,-0.351807
0.419678,-0.934814
0.146484,-1.000000
0.937988,-1.000000
1.000000,-0.957031
1.000000,-0.453857
1.000000,0.212524
0.320557,0.828003
0.051025,1.000000
-0.721802,1.000000
-0.992798,1.000000
-1.000000,0.627808
-1.000000,-0.005371
-0.156250,-0.692505
0.394897,-0.985962
0.160400,-1.000000
0.940063,-1.000000
1.000000,-0.733032
1.000000,-0.136597
0.980347,0.533203
0.041626,0.987305
0.039307,1.000000
-0.878540,1.000000
-1.000000,0.867065
-1.000000,0.326172
-0.834717,-0.351196
0.419434,-0.934814
0.142822,-1.000000
0.937500,-1.000000
1.000000,-0.957642
1.000000,-0.455078
1.000000,0.212769
0.324463,0.829956
0.047485,1.000000
-0.724976,1.000000
-0.993408,1.000000
-1.000000,0.629761
-1.000000,-0.003174
-0.155151,-0.695435
0.394287,-0.986328
0.155884,-1.000000
0.939453,-1.000000
1.000000,-0.730469
1.000000,-0.135132
0.984497,0.528198
0.043701,0.986572
0.035156,1.000000
-0.879150,1.000000
-1.000000,0.866943
-1.000000,0.324097
-0.832764,-0.351929
0.421021,-0.934937
0.140747,-1.000000
0.937134,-1.000000
1.000000,-0.958252
1.000000,-0.453125
1.000000,0.213867
0.324463,0.828613
0.046387,1.000000
-0.726196,1.000000
-0.993530,1.000000
-1.000000,0.629028
-1.000000,-0.005249
-0.155884,-0.694824
0.394165,-0.986328
0.160522,-1.000000
0.940063,-1.000000
1.000000,-0.731689
1.000000,-0.133911
0.980591,0.531982
0.042725,0.987061
0.038818,1.000000
-0.878662,1.000000
-1.000000,0.866333
-1.000000,0.323853
-0.833618,-0.354370
0.421265,-0.935181
0.141968,-1.000000
0.937256,-1.000000
1.000000,-0.958618
1.000000,-0.454712
1.000000,0.211182
0.323242,0.826416
0.049683,1.000000
-0.721802,1.000000
-0.992798,1.000000
-1.000000,0.626343
-1.000000,-0.008057
-0.155518,-0.694214
0.395752,-0.986206
0.160278,-1.000000
0.940063,-1.000000
1.000000,-0.732544
1.000000,-0.134155
0.980957,0.533325
0.042603,0.987305
0.038452,1.000000
-0.878784,1.000000
-1.000000,0.867798
-1.000000,0.326416
-0.833008,-0.351318
0.421753,-0.934814
0.145508,-1.000000
0.937866,-1.000000
1.000000,-0.957153
1.000000,-0.456055
1.000000,0.210693
0.321655,0.828735
0.051636,1.000000
-0.723267,1.000000
-0.993164,1.000000
-1.000000,0.626343
-1.000000,-0.006104
-0.153198,-0.691895
0.395386,-0.985840
0.161499,-1.000000
0.940186,-1.000000
1.000000,-0.731567
1.000000,-0.131470
0.981323,0.533447
0.042969,0.987305
0.039307,1.000000
-0.878662,1.000000
-1.000000,0.867554
-1.000000,0.325317
-0.832520,-0.354370
0.423462,-0.935181
0.145020,-1.000000
0.937744,-1.000000
1.000000,-0.955688
1.000000,-0.453735
1.000000,0.210571
0.322754,0.827759
0.050781,1.000000
-0.724121,1.000000
-0.993164,1.000000
-1.000000,0.629028
-1.000000,-0.006836
-0.155518,-0.698364
0.393921,-0.986816
0.160645,-1.000000
0.940063,-1.000000
1.000000,-0.731812
1.000000,-0.137451
0.981323,0.529785
0.043091,0.986694
0.040649,1.000000
-0.878418,1.000000
-1.000000,0.864014
-1.000000,0.322388
-0.835205,-0.351807
0.421753,-0.934937
0.146240,-1.000000
0.937866,-1.000000
1.000000,-0.958008
1.000000,-0.453491
1.000000,0.214478
0.324463,0.828857
0.048828,1.000000
-0.725586,1.000000
-0.993408,1.000000
-1.000000,0.628296
-1.000000,-0.005005
-0.153931,-0.694092
0.396118,-0.986206
0.164551,-1.000000
0.940796,-1.000000
1.000000,-0.729126
1.000000,-0.132568
0.975952,0.531494
0.041626,0.986938
0.044189,1.000000
-0.877930,1.000000
-1.000000,0.866699
-1.000000,0.324097
-0.834351,-0.357422
0.423096,-0.935669
0.146362,-1.000000
0.937988,-1.000000
1.000000,-0.957886
1.000000,-0.454712
1.000000,0.213135
0.321167,0.830200
0.050903,1.000000
-0.723267,1.000000
-0.993164,1.000000
-1.000000,0.625366
-1.000000,-0.008545
-0.154297,-0.693726
0.395264,-0.986206
0.164673,-1.000000
0.940796,-1.000000
1.000000,-0.731445
1.000000,-0.132446
0.980225,0.536499
0.042969,0.987915
0.044800,1.000000
-0.877808,1.000000
-1.000000,0.866577
-1.000000,0.327271
-0.836548,-0.353394
0.420898,-0.935059
0.146118,-1.000000
0.937866,-1.000000
1.000000,-0.953369
1.000000,-0.451538
1.000000,0.210205
0.321777,0.826416
0.049683,1.000000
-0.727661,1.000000
-0.993774,1.000000
-1.000000,0.626465
-1.000000,-0.009521
-0.152100,-0.696411
0.396118,-0.986572
0.165039,-1.000000
0.940796,-1.000000
1.000000,-0.734985
1.000000,-0.138550
0.978394,0.532349
0.041138,0.987183
0.039429,1.000000
-0.878540,1.000000
-1.000000,0.863770
-1.000000,0.325317
-0.832031,-0.349243
0.421875,-0.934570
0.142456,-1.000000
0.937378,-1.000000
1.000000,-0.957764
1.000000,-0.451050
1.000000,0.213623
0.320557,0.828613
0.048828,1.000000
-0.728882,1.000000
-0.993896,1.000000
-1.000000,0.627686
-1.000000,-0.008179
-0.153076,-0.696411
0.391724,-0.986572
0.160400,-1.000000
0.940063,-1.000000
1.000000,-0.730835
1.000000,-0.132812
0.980591,0.530151
0.041992,0.986816
0.038696,1.000000
-0.878662,1.000000
-1.000000,0.865967
-1.000000,0.325073
-0.832642,-0.352783
0.421753,-0.935059
0.142578,-1.000000
0.937378,-1.000000
1.000000,-0.957275
1.000000,-0.453857
1.000000,0.214233
0.322144,0.830200
0.048706,1.000000
-0.728027,1.000000
-0.993896,1.000000
-1.000000,0.626343
-1.000000,-0.007812
-0.152466,-0.694946
-1.000000,-0.986328
-1.000000,-1.000000
-0.836670,-1.000000
0.419800,-0.731812
0.147095,-0.132080
0.938110,0.533081
1.000000,0.987305
1.000000,1.000000
1.000000,1.000000
0.328979,0.868164
0.050781,0.326172
-0.715088,-0.352783
-0.991821,-0.935059
-1.000000,-1.000000
-1.000000,-1.000000
-0.158569,-0.955933
0.397339,-0.454102
0.157349,0.211304
0.939575,0.828247
1.000000,1.000000
1.000000,1.000000
0.984619,1.000000
0.044678,0.987915
0.042725,1.000000
-0.878174,1.000000
-1.000000,0.867554
-1.000000,0.322144
-0.837769,-0.357300
0.419434,-0.935547
0.145508,-1.000000
0.937866,-1.000000
1.000000,-0.952881
1.000000,-0.449219
1.000000,0.213501
0.328613,0.828857
0.046143,1.000000
-0.722168,1.000000
-0.993042,1.000000
-1.000000,0.623291
-1.000000,-0.011230
-0.156860,-0.695435
0.399048,-0.986328
0.157959,-1.000000
0.939819,-1.000000
1.000000,-0.729614
1.000000,-0.131958
0.981689,0.536499
0.044312,0.987915
0.045898,1.000000
-0.877563,1.000000
-1.000000,0.867554
-1.000000,0.325317
-0.839233,-0.354370
0.418945,-0.935181
0.145386,-1.000000
0.937744,-1.000000
1.000000,-0.949341
1.000000,-0.446533
1.000000,0.217529
0.323730,0.830933
0.049194,1.000000
-0.720825,1.000000
-0.992676,1.000000
-1.000000,0.626099
-1.000000,-0.011108
-0.156250,-0.702148
0.395020,-0.987427
0.153687,-1.000000
0.939209,-1.000000
1.000000,-0.727051
1.000000,-0.131592
0.986816,0.533691
0.044800,0.987427
0.042603,1.000000
-0.878174,1.000000
-1.000000,0.865479
-1.000000,0.321777
-0.838867,-0.357056
0.418823,-0.935547
0.144531,-1.000000
0.937744,-1.000000
1.000000,-0.953125
1.000000,-0.449463
1.000000,0.217896
0.328369,0.829712
0.046265,1.000000
-0.725464,1.000000
-0.993408,1.000000
-1.000000,0.624878
-1.000000,-0.012695
-0.154053,-0.697876
0.395874,-0.986816
0.159302,-1.000000
0.939941,-1.000000
1.000000,-0.728516
1.000000,-0.129028
0.982300,0.533691
0.043701,0.987427
0.041992,1.000000
-0.878174,1.000000
-1.000000,0.868286
-1.000000,0.322388
-0.835815,-0.356201
0.420654,-0.935425
0.145142,-1.000000
0.937744,-1.000000
1.000000,-0.951538
1.000000,-0.451416
1.000000,0.213135
0.325928,0.827393
0.050537,1.000000
-0.720459,1.000000
-0.992676,1.000000
-1.000000,0.624268
-1.000000,-0.013550
-0.156006,-0.699219
0.394653,-0.986938
0.155762,-1.000000
0.939331,-1.000000
1.000000,-0.730225
1.000000,-0.131958
0.984619,0.536499
0.043945,0.988037
0.040405,1.000000
-0.878418,1.000000
-1.000000,0.863770
-1.000000,0.321167
-0.834473,-0.356323
0.420410,-0.935425
0.140381,-1.000000
0.937134,-1.000000
1.000000,-0.955200
1.000000,-0.449463
1.000000,0.218262
0.328491,0.831909
0.046997,1.000000
-0.722046,1.000000
-0.993042,1.000000
-1.000000,0.627319
-1.000000,-0.008545
-0.157837,-0.697754
0.395020,-0.986694
0.157837,-1.000000
0.939697,-1.000000
1.000000,-0.727661
1.000000,-0.129517
0.982544,0.535034
0.042236,0.987549
0.036377,1.000000
-0.878906,1.000000
-1.000000,0.867065
-1.000000,0.323120
-0.834839,-0.356812
0.419800,-0.935425
